idno,cntry,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,anctry1,anctry2
11810,BG,3.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
11818,BG,2.0,3.0,4.0,0.9000000000000004,7.0,7.0,Bulgarian nfs,No second ancestry* 
11822,BG,2.0,4.0,4.0,2.4,4.0,4.0,Bulgarian nfs,No second ancestry* 
11834,BG,3.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
11844,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
11848,BG,1.0,2.0,2.0,1.2000000000000002,8.0,7.0,Bulgarian nfs,No second ancestry* 
11851,BG,2.0,2.0,2.0,2.1,2.0,4.0,Bulgarian nfs,No second ancestry* 
11854,BG,2.0,3.0,4.0,0.9000000000000004,3.0,3.0,Bulgarian nfs,No second ancestry* 
11860,BG,3.0,4.0,2.0,2.4,3.0,3.0,Bulgarian nfs,No second ancestry* 
11864,BG,2.0,2.0,2.0,1.5,5.0,6.0,Bulgarian nfs,No second ancestry* 
11867,BG,2.0,2.0,3.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
11868,BG,2.0,2.0,2.0,1.5,5.0,4.0,Bulgarian nfs,No second ancestry* 
11870,BG,3.0,3.0,3.0,0.9000000000000004,7.0,7.0,Turkish diaspora/ethnic Turk,No second ancestry* 
11873,BG,2.0,2.0,2.0,2.4,2.0,1.0,Bulgarian nfs,No second ancestry* 
11884,BG,1.0,3.0,3.0,2.1,7.0,4.0,Bulgarian nfs,Russian nfs
11885,BG,1.0,2.0,3.0,0.9000000000000004,8.0,7.0,Bulgarian nfs,No second ancestry* 
11888,BG,2.0,3.0,2.0,1.2000000000000002,2.0,5.0,Bulgarian nfs,Roma/Gypsy/Sinti
11900,BG,4.0,4.0,4.0,2.7,5.0,4.0,Bulgarian nfs,No second ancestry* 
11918,BG,2.0,3.0,2.0,1.2000000000000002,7.0,5.0,Bulgarian nfs,No second ancestry* 
11922,BG,3.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
11925,BG,2.0,2.0,2.0,1.2000000000000002,6.0,6.0,Bulgarian nfs,No second ancestry* 
11927,BG,2.0,3.0,2.0,1.2000000000000002,7.0,5.0,Bulgarian nfs,No second ancestry* 
11928,BG,3.0,3.0,4.0,2.1,3.0,4.0,Bulgarian nfs,No second ancestry* 
11934,BG,1.0,3.0,2.0,0.9000000000000004,7.0,5.0,Turkish diaspora/ethnic Turk,No second ancestry* 
11936,BG,3.0,3.0,4.0,1.5,1.0,2.0,Bulgarian nfs,No second ancestry* 
11938,BG,1.0,1.0,2.0,2.1,7.0,6.0,Bulgarian nfs,No answer*
11953,BG,2.0,2.0,2.0,2.7,4.0,3.0,Bulgarian nfs,No second ancestry* 
11962,BG,2.0,3.0,2.0,0.9000000000000004,7.0,7.0,Bulgarian nfs,No second ancestry* 
11970,BG,2.0,2.0,2.0,0.9000000000000004,8.0,6.0,Bulgarian nfs,No second ancestry* 
11982,BG,2.0,2.0,4.0,0.0,5.0,5.0,Bulgarian nfs,No second ancestry* 
11987,BG,1.0,1.0,1.0,2.1,7.0,6.0,Bulgarian nfs,No second ancestry* 
11993,BG,3.0,3.0,3.0,1.7999999999999998,3.0,3.0,Bulgarian nfs,No second ancestry* 
12004,BG,4.0,4.0,4.0,3.0,7.0,6.0,Bulgarian nfs,No second ancestry* 
12009,BG,2.0,2.0,2.0,1.2000000000000002,5.0,10.0,Roma/Gypsy/Sinti,Bulgarian nfs
12023,BG,4.0,4.0,4.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12026,BG,1.0,2.0,2.0,1.2000000000000002,7.0,7.0,Bulgarian nfs,Russian nfs
12039,BG,1.0,1.0,1.0,0.2999999999999998,9.0,9.0,Turkish diaspora/ethnic Turk,No second ancestry* 
12068,BG,1.0,2.0,1.0,0.9000000000000004,8.0,6.0,Bulgarian nfs,No second ancestry* 
12069,BG,3.0,3.0,3.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12073,BG,1.0,1.0,1.0,0.5999999999999996,9.0,8.0,Turkish diaspora/ethnic Turk,No second ancestry* 
12088,BG,1.0,2.0,3.0,0.0,4.0,5.0,Turkish diaspora/ethnic Turk,No second ancestry* 
12090,BG,2.0,2.0,2.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12091,BG,1.0,2.0,3.0,0.9000000000000004,7.0,7.0,Bulgarian nfs,No second ancestry* 
12092,BG,3.0,3.0,3.0,2.7,1.0,5.0,Bulgarian nfs,No second ancestry* 
12096,BG,2.0,3.0,3.0,1.5,4.0,6.0,Bulgarian nfs,No second ancestry* 
12116,BG,2.0,3.0,3.0,2.1,3.0,3.0,Bulgarian nfs,No second ancestry* 
12118,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
12123,BG,1.0,1.0,1.0,0.5999999999999996,10.0,5.0,Bulgarian nfs,No second ancestry* 
12125,BG,1.0,2.0,2.0,1.7999999999999998,7.0,3.0,Bulgarian nfs,No second ancestry* 
12136,BG,3.0,4.0,4.0,3.0,1.0,1.0,Bulgarian nfs,No second ancestry* 
12137,BG,3.0,3.0,4.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12155,BG,2.0,3.0,3.0,1.2000000000000002,6.0,5.0,Bulgarian nfs,No second ancestry* 
12157,BG,2.0,3.0,3.0,1.5,2.0,2.0,Bulgarian nfs,No second ancestry* 
12163,BG,1.0,2.0,2.0,0.5999999999999996,7.0,2.0,Bulgarian nfs,Romanian nfs
12173,BG,1.0,2.0,3.0,0.0,10.0,10.0,Bulgarian nfs,No second ancestry* 
12174,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
12176,BG,3.0,2.0,4.0,0.9000000000000004,7.0,7.0,Bulgarian Muslim,Bulgarian nfs
12180,BG,1.0,1.0,1.0,0.0,10.0,10.0,Bulgarian nfs,No second ancestry* 
12185,BG,4.0,4.0,4.0,3.0,3.0,0.0,Bulgarian nfs,No second ancestry* 
12194,BG,2.0,3.0,4.0,1.7999999999999998,6.0,6.0,Bulgarian nfs,No second ancestry* 
12200,BG,2.0,3.0,4.0,2.7,2.0,1.0,Bulgarian nfs,No second ancestry* 
12201,BG,3.0,4.0,3.0,1.5,6.0,2.0,Bulgarian nfs,No second ancestry* 
12214,BG,3.0,3.0,3.0,0.5999999999999996,4.0,6.0,Bulgarian nfs,No second ancestry* 
12216,BG,2.0,3.0,3.0,1.7999999999999998,4.0,4.0,Bulgarian nfs,No second ancestry* 
12221,BG,2.0,3.0,3.0,1.2000000000000002,5.0,5.0,Bulgarian nfs,No second ancestry* 
12231,BG,2.0,2.0,2.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12232,BG,3.0,4.0,3.0,2.7,0.0,1.0,Bulgarian nfs,No second ancestry* 
12246,BG,1.0,1.0,2.0,1.5,6.0,7.0,Bulgarian Muslim,No second ancestry* 
12250,BG,1.0,2.0,2.0,0.9000000000000004,7.0,7.0,Bulgarian nfs,No second ancestry* 
12256,BG,2.0,2.0,2.0,2.1,4.0,3.0,Roma/Gypsy/Sinti,Bulgarian nfs
12259,BG,2.0,2.0,2.0,0.9000000000000004,7.0,5.0,Bulgarian nfs,No second ancestry* 
12262,BG,1.0,3.0,3.0,1.5,4.0,5.0,Bulgarian nfs,No second ancestry* 
12279,BG,1.0,2.0,3.0,1.2000000000000002,6.0,6.0,Bulgarian nfs,No second ancestry* 
12280,BG,3.0,3.0,4.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12284,BG,2.0,2.0,3.0,0.9000000000000004,7.0,7.0,Turkish diaspora/ethnic Turk,No second ancestry* 
12286,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
12291,BG,4.0,4.0,4.0,3.0,0.0,0.0,Turkish diaspora/ethnic Turk,No second ancestry* 
12306,BG,1.0,3.0,3.0,2.1,6.0,3.0,Bulgarian nfs,Russian nfs
12320,BG,2.0,3.0,3.0,0.9000000000000004,7.0,5.0,Bulgarian nfs,No second ancestry* 
12333,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
12337,BG,2.0,2.0,2.0,1.7999999999999998,6.0,5.0,Bulgarian nfs,No second ancestry* 
12356,BG,3.0,3.0,4.0,1.7999999999999998,5.0,5.0,Bulgarian nfs,No second ancestry* 
12362,BG,1.0,1.0,1.0,1.7999999999999998,2.0,2.0,Bulgarian nfs,No second ancestry* 
12371,BG,2.0,2.0,2.0,0.0,10.0,10.0,Bulgarian nfs,No second ancestry* 
12380,BG,2.0,2.0,1.0,1.2000000000000002,5.0,5.0,Turkish diaspora/ethnic Turk,No second ancestry* 
12382,BG,1.0,2.0,2.0,1.2000000000000002,8.0,5.0,Bulgarian nfs,No second ancestry* 
12385,BG,1.0,3.0,3.0,2.4,3.0,6.0,Bulgarian nfs,No second ancestry* 
12386,BG,1.0,2.0,4.0,0.0,8.0,8.0,Turkish diaspora/ethnic Turk,No second ancestry* 
12388,BG,1.0,1.0,1.0,1.2000000000000002,6.0,5.0,Bulgarian nfs,No second ancestry* 
12394,BG,2.0,3.0,3.0,0.0,0.0,5.0,Bulgarian nfs,No second ancestry* 
12412,BG,1.0,1.0,1.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12423,BG,1.0,2.0,4.0,1.5,8.0,8.0,Bulgarian nfs,No second ancestry* 
12430,BG,1.0,2.0,3.0,1.5,7.0,5.0,Roma/Gypsy/Sinti,No second ancestry* 
12438,BG,2.0,3.0,3.0,2.1,3.0,3.0,Bulgarian nfs,No second ancestry* 
12441,BG,1.0,2.0,2.0,1.2000000000000002,6.0,5.0,Bulgarian nfs,No second ancestry* 
12453,BG,1.0,2.0,4.0,0.0,10.0,6.0,Bulgarian nfs,No second ancestry* 
12459,BG,2.0,2.0,4.0,0.0,10.0,7.0,Bulgarian nfs,No second ancestry* 
12464,BG,1.0,1.0,1.0,0.0,10.0,9.0,Bulgarian nfs,No second ancestry* 
12473,BG,1.0,2.0,3.0,2.7,5.0,5.0,Bulgarian nfs,No second ancestry* 
12488,BG,2.0,2.0,3.0,2.1,4.0,5.0,Bulgarian nfs,No second ancestry* 
12490,BG,1.0,2.0,2.0,0.9000000000000004,7.0,7.0,Bulgarian nfs,No second ancestry* 
12492,BG,1.0,2.0,2.0,0.9000000000000004,8.0,6.0,Bulgarian nfs,No second ancestry* 
12493,BG,2.0,2.0,1.0,0.5999999999999996,10.0,6.0,Bulgarian nfs,No second ancestry* 
12503,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
12508,BG,2.0,4.0,4.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12517,BG,1.0,3.0,4.0,1.2000000000000002,1.0,5.0,Bulgarian nfs,No second ancestry* 
12519,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
12524,BG,3.0,3.0,3.0,1.5,4.0,3.0,Bulgarian nfs,No second ancestry* 
12528,BG,1.0,3.0,2.0,0.9000000000000004,7.0,5.0,Bulgarian nfs,No second ancestry* 
12546,BG,1.0,3.0,3.0,1.2000000000000002,5.0,6.0,Bulgarian nfs,No second ancestry* 
12556,BG,1.0,4.0,4.0,1.7999999999999998,4.0,4.0,Bulgarian nfs,No second ancestry* 
12557,BG,2.0,2.0,3.0,2.1,2.0,4.0,Bulgarian nfs,No second ancestry* 
12563,BG,2.0,4.0,4.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12565,BG,2.0,2.0,2.0,0.5999999999999996,8.0,7.0,Bulgarian nfs,No second ancestry* 
12570,BG,3.0,3.0,4.0,3.0,0.0,0.0,Turkish diaspora/ethnic Turk,No second ancestry* 
12571,BG,1.0,4.0,2.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12573,BG,2.0,2.0,2.0,1.7999999999999998,5.0,5.0,Bulgarian nfs,No second ancestry* 
12580,BG,2.0,2.0,2.0,2.1,2.0,2.0,Bulgarian nfs,Macedonian nfs
12588,BG,1.0,2.0,2.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12589,BG,1.0,2.0,2.0,0.5999999999999996,8.0,7.0,Bulgarian nfs,No second ancestry* 
12604,BG,1.0,1.0,1.0,0.2999999999999998,1.0,5.0,Bulgarian nfs,No second ancestry* 
12624,BG,2.0,2.0,2.0,1.2000000000000002,5.0,5.0,Bulgarian nfs,No second ancestry* 
12626,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
12627,BG,4.0,4.0,4.0,3.0,1.0,1.0,Bulgarian nfs,No second ancestry* 
12633,BG,4.0,4.0,4.0,2.4,0.0,0.0,Bulgarian Muslim,Bulgarian nfs
12634,BG,1.0,1.0,1.0,0.0,10.0,10.0,Bulgarian nfs,No second ancestry* 
12657,BG,3.0,3.0,3.0,1.5,6.0,6.0,Bulgarian nfs,No second ancestry* 
12669,BG,1.0,2.0,4.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12673,BG,1.0,1.0,1.0,0.0,10.0,10.0,Roma/Gypsy/Sinti,No second ancestry* 
12678,BG,2.0,2.0,2.0,3.0,0.0,3.0,Bulgarian nfs,No second ancestry* 
12705,BG,4.0,4.0,4.0,1.5,0.0,1.0,Bulgarian nfs,No second ancestry* 
12712,BG,2.0,2.0,3.0,1.7999999999999998,4.0,4.0,Bulgarian nfs,No second ancestry* 
12715,BG,4.0,2.0,2.0,0.5999999999999996,7.0,5.0,Bulgarian nfs,No second ancestry* 
12719,BG,2.0,2.0,3.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12722,BG,1.0,3.0,3.0,2.1,6.0,5.0,Bulgarian nfs,No second ancestry* 
12725,BG,2.0,2.0,2.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12734,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
12737,BG,3.0,4.0,4.0,2.4,2.0,3.0,Bulgarian nfs,No second ancestry* 
12738,BG,2.0,2.0,2.0,1.2000000000000002,6.0,7.0,Bulgarian nfs,No second ancestry* 
12741,BG,3.0,2.0,3.0,1.5,4.0,5.0,Bulgarian nfs,No second ancestry* 
12743,BG,4.0,4.0,3.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
12749,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian Muslim,No second ancestry* 
12756,BG,1.0,1.0,2.0,0.5999999999999996,4.0,4.0,Roma/Gypsy/Sinti,No second ancestry* 
12768,BG,3.0,3.0,4.0,3.0,0.0,4.0,Bulgarian nfs,No second ancestry* 
12781,BG,1.0,3.0,4.0,2.4,3.0,2.0,Bulgarian nfs,No second ancestry* 
12782,BG,2.0,2.0,2.0,0.5999999999999996,6.0,5.0,Bulgarian nfs,No second ancestry* 
12788,BG,2.0,2.0,3.0,0.9000000000000004,8.0,5.0,Bulgarian nfs,No second ancestry* 
12789,BG,1.0,3.0,3.0,2.1,3.0,3.0,Bulgarian nfs,No second ancestry* 
12792,BG,2.0,3.0,3.0,2.7,2.0,1.0,Bulgarian nfs,No second ancestry* 
12794,BG,1.0,2.0,2.0,0.9000000000000004,7.0,6.0,Bulgarian nfs,No second ancestry* 
12803,BG,2.0,3.0,4.0,1.5,5.0,5.0,Turkish diaspora/ethnic Turk,No second ancestry* 
12819,BG,2.0,2.0,2.0,1.7999999999999998,7.0,5.0,Bulgarian nfs,No second ancestry* 
12824,BG,1.0,4.0,2.0,1.5,3.0,2.0,Bulgarian nfs,No second ancestry* 
12845,BG,1.0,2.0,2.0,0.5999999999999996,8.0,5.0,Bulgarian nfs,No second ancestry* 
12846,BG,2.0,2.0,2.0,0.0,10.0,9.0,Bulgarian nfs,No answer*
12850,BG,1.0,2.0,2.0,0.5999999999999996,7.0,8.0,Bulgarian Muslim,No second ancestry* 
12854,BG,2.0,3.0,3.0,1.5,5.0,3.0,Bulgarian nfs,No second ancestry* 
12863,BG,1.0,2.0,2.0,0.9000000000000004,6.0,6.0,Bulgarian nfs,No second ancestry* 
12865,BG,1.0,4.0,4.0,0.5999999999999996,7.0,7.0,Bulgarian nfs,No second ancestry* 
12868,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
12883,BG,1.0,2.0,2.0,1.7999999999999998,4.0,5.0,Bulgarian nfs,No second ancestry* 
12887,BG,4.0,4.0,4.0,3.0,1.0,0.0,Bulgarian nfs,No second ancestry* 
12891,BG,1.0,1.0,1.0,0.0,10.0,10.0,Bulgarian nfs,No second ancestry* 
12899,BG,1.0,1.0,1.0,0.0,0.0,4.0,Bulgarian nfs,Macedonian nfs
12900,BG,1.0,2.0,2.0,0.9000000000000004,8.0,7.0,Bulgarian nfs,No second ancestry* 
12901,BG,1.0,3.0,4.0,1.7999999999999998,4.0,5.0,Bulgarian nfs,No second ancestry* 
12910,BG,2.0,4.0,4.0,2.1,2.0,2.0,Bulgarian nfs,No second ancestry* 
12914,BG,1.0,2.0,1.0,0.0,3.0,5.0,Bulgarian nfs,Roma/Gypsy/Sinti
12915,BG,2.0,3.0,3.0,0.0,5.0,7.0,Bulgarian nfs,No second ancestry* 
12918,BG,1.0,2.0,3.0,0.0,10.0,4.0,Bulgarian nfs,No second ancestry* 
12920,BG,4.0,4.0,2.0,2.1,2.0,2.0,Bulgarian nfs,No second ancestry* 
12924,BG,1.0,1.0,1.0,0.5999999999999996,9.0,8.0,Bulgarian nfs,No second ancestry* 
12930,BG,1.0,2.0,3.0,1.2000000000000002,7.0,7.0,Bulgarian nfs,No second ancestry* 
12934,BG,1.0,2.0,2.0,0.5999999999999996,5.0,6.0,Bulgarian nfs,No second ancestry* 
12939,BG,2.0,2.0,3.0,0.5999999999999996,10.0,10.0,Bulgarian nfs,Bulgarian Muslim
12946,BG,1.0,1.0,1.0,0.5999999999999996,9.0,6.0,Bulgarian nfs,No second ancestry* 
12948,BG,3.0,3.0,3.0,0.9000000000000004,4.0,3.0,Bulgarian nfs,Turkish diaspora/ethnic Turk
12953,BG,1.0,1.0,1.0,0.0,8.0,9.0,Bulgarian nfs,No second ancestry* 
12963,BG,2.0,4.0,4.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
12987,BG,1.0,2.0,3.0,1.2000000000000002,6.0,6.0,Bulgarian nfs,No second ancestry* 
12989,BG,1.0,2.0,1.0,2.4,5.0,3.0,Bulgarian nfs,No second ancestry* 
13007,BG,4.0,4.0,4.0,1.2000000000000002,5.0,6.0,Bulgarian nfs,No second ancestry* 
13012,BG,1.0,3.0,3.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
13017,BG,2.0,3.0,2.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
13019,BG,1.0,3.0,4.0,1.2000000000000002,0.0,4.0,Bulgarian nfs,No second ancestry* 
13029,BG,1.0,2.0,2.0,1.2000000000000002,5.0,4.0,Bulgarian nfs,Vlach
13030,BG,2.0,2.0,3.0,0.5999999999999996,7.0,8.0,Bulgarian nfs,No second ancestry* 
13037,BG,2.0,3.0,3.0,2.7,0.0,0.0,Bulgarian nfs,No second ancestry* 
13039,BG,1.0,1.0,2.0,1.5,10.0,3.0,Bulgarian nfs,No second ancestry* 
13047,BG,3.0,4.0,4.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
13054,BG,2.0,2.0,2.0,1.2000000000000002,4.0,4.0,Bulgarian nfs,No second ancestry* 
13066,BG,2.0,3.0,3.0,2.7,1.0,1.0,Bulgarian nfs,No second ancestry* 
13068,BG,1.0,2.0,3.0,2.1,5.0,5.0,Bulgarian nfs,No second ancestry* 
13082,BG,1.0,1.0,1.0,0.0,10.0,7.0,Bulgarian nfs,No second ancestry* 
13089,BG,3.0,2.0,2.0,0.5999999999999996,6.0,4.0,Turkish diaspora/ethnic Turk,No second ancestry* 
13104,BG,1.0,3.0,2.0,0.9000000000000004,7.0,5.0,Bulgarian nfs,No second ancestry* 
13108,BG,2.0,3.0,2.0,1.5,4.0,5.0,Bulgarian nfs,No second ancestry* 
13123,BG,2.0,2.0,3.0,1.2000000000000002,6.0,6.0,Bulgarian nfs,No second ancestry* 
13125,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,Russian nfs
13127,BG,2.0,3.0,4.0,0.2999999999999998,9.0,4.0,Bulgarian nfs,No second ancestry* 
13168,BG,2.0,3.0,3.0,1.5,5.0,6.0,Bulgarian nfs,No second ancestry* 
13169,BG,3.0,2.0,4.0,1.7999999999999998,5.0,5.0,Bulgarian nfs,No second ancestry* 
13185,BG,4.0,4.0,4.0,1.2000000000000002,5.0,5.0,Bulgarian nfs,Bulgarian Muslim
13186,BG,2.0,2.0,4.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
13187,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
13192,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
13193,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
13197,BG,3.0,3.0,3.0,1.7999999999999998,5.0,5.0,Bulgarian nfs,No second ancestry* 
13215,BG,1.0,1.0,1.0,0.5999999999999996,7.0,7.0,Bulgarian nfs,No second ancestry* 
13217,BG,2.0,2.0,2.0,1.2000000000000002,5.0,6.0,Bulgarian nfs,No second ancestry* 
13226,BG,1.0,2.0,2.0,2.4,3.0,2.0,Bulgarian nfs,No second ancestry* 
13227,BG,2.0,2.0,2.0,2.1,5.0,4.0,Turkish diaspora/ethnic Turk,No second ancestry* 
13228,BG,3.0,4.0,3.0,2.1,4.0,3.0,Bulgarian nfs,No second ancestry* 
13232,BG,1.0,2.0,2.0,0.5999999999999996,10.0,9.0,Bulgarian nfs,Macedonian nfs
13252,BG,2.0,2.0,3.0,1.2000000000000002,6.0,5.0,Bulgarian nfs,No second ancestry* 
13258,BG,4.0,4.0,4.0,1.2000000000000002,5.0,5.0,Roma/Gypsy/Sinti,Bulgarian nfs
13260,BG,1.0,4.0,4.0,1.2000000000000002,5.0,5.0,Bulgarian nfs,No second ancestry* 
13268,BG,2.0,3.0,4.0,3.0,5.0,0.0,Bulgarian nfs,No second ancestry* 
13272,BG,1.0,3.0,3.0,1.2000000000000002,6.0,6.0,Bulgarian nfs,No second ancestry* 
13282,BG,2.0,4.0,3.0,1.7999999999999998,5.0,4.0,Bulgarian nfs,No second ancestry* 
13288,BG,1.0,2.0,2.0,0.5999999999999996,8.0,7.0,Bulgarian nfs,No second ancestry* 
13298,BG,2.0,3.0,3.0,1.7999999999999998,4.0,3.0,Bulgarian nfs,No second ancestry* 
13303,BG,1.0,1.0,2.0,0.2999999999999998,8.0,8.0,Turkish diaspora/ethnic Turk,No second ancestry* 
13325,BG,2.0,2.0,2.0,1.5,7.0,5.0,Bulgarian nfs,No second ancestry* 
13329,BG,2.0,2.0,2.0,1.7999999999999998,3.0,4.0,Bulgarian nfs,No second ancestry* 
13331,BG,2.0,2.0,2.0,1.2000000000000002,5.0,8.0,Bulgarian nfs,No second ancestry* 
13332,BG,2.0,2.0,2.0,0.2999999999999998,10.0,10.0,Bulgarian nfs,Bulgarian Muslim
13334,BG,1.0,1.0,1.0,1.5,5.0,5.0,Turkish diaspora/ethnic Turk,No second ancestry* 
13337,BG,1.0,1.0,1.0,0.0,10.0,10.0,Bulgarian nfs,No second ancestry* 
13338,BG,1.0,1.0,1.0,0.5999999999999996,7.0,7.0,Bulgarian nfs,No second ancestry* 
13340,BG,2.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
13352,BG,3.0,3.0,3.0,1.5,3.0,4.0,Bulgarian nfs,No second ancestry* 
13371,BG,2.0,2.0,2.0,0.0,10.0,10.0,Turkish diaspora/ethnic Turk,No second ancestry* 
13377,BG,2.0,2.0,2.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
13381,BG,2.0,2.0,2.0,2.1,6.0,3.0,Bulgarian Muslim,No second ancestry* 
13405,BG,2.0,3.0,3.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
13406,BG,2.0,3.0,3.0,2.4,3.0,3.0,Bulgarian nfs,No second ancestry* 
13408,BG,2.0,3.0,4.0,1.2000000000000002,5.0,4.0,Bulgarian nfs,No second ancestry* 
13426,BG,1.0,2.0,2.0,0.5999999999999996,7.0,8.0,Bulgarian nfs,No second ancestry* 
13427,BG,1.0,1.0,4.0,0.0,8.0,7.0,Bulgarian nfs,No second ancestry* 
13432,BG,1.0,3.0,2.0,1.5,5.0,7.0,Bulgarian nfs,No second ancestry* 
13437,BG,2.0,3.0,2.0,1.5,4.0,4.0,Bulgarian nfs,No second ancestry* 
13441,BG,3.0,4.0,4.0,2.1,2.0,3.0,Bulgarian nfs,No second ancestry* 
13455,BG,4.0,2.0,1.0,0.9000000000000004,3.0,6.0,Bulgarian nfs,No second ancestry* 
13459,BG,2.0,2.0,2.0,0.5999999999999996,9.0,5.0,Bulgarian nfs,No second ancestry* 
13466,BG,3.0,3.0,3.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
13477,BG,1.0,4.0,4.0,0.5999999999999996,6.0,5.0,Bulgarian nfs,No second ancestry* 
13484,BG,4.0,4.0,4.0,2.7,1.0,1.0,Bulgarian nfs,No second ancestry* 
13500,BG,1.0,2.0,4.0,0.0,10.0,8.0,Bulgarian nfs,No second ancestry* 
13502,BG,1.0,1.0,1.0,0.0,10.0,9.0,Bulgarian nfs,No second ancestry* 
13508,BG,1.0,1.0,2.0,2.1,0.0,6.0,Bulgarian nfs,No second ancestry* 
13510,BG,4.0,4.0,4.0,2.1,6.0,3.0,Bulgarian nfs,No second ancestry* 
13513,BG,3.0,3.0,3.0,1.5,5.0,4.0,Bulgarian nfs,No second ancestry* 
13535,BG,3.0,4.0,4.0,2.7,2.0,1.0,Bulgarian nfs,No second ancestry* 
13552,BG,3.0,3.0,4.0,1.5,5.0,5.0,Bulgarian nfs,Bulgarian Muslim
13572,BG,1.0,3.0,3.0,0.5999999999999996,4.0,5.0,Bulgarian nfs,No second ancestry* 
13589,BG,4.0,4.0,4.0,3.0,0.0,0.0,Bulgarian nfs,No second ancestry* 
13590,BG,2.0,2.0,3.0,0.9000000000000004,6.0,6.0,Bulgarian nfs,No second ancestry* 
13602,BG,1.0,2.0,2.0,1.2000000000000002,8.0,6.0,Bulgarian nfs,No second ancestry* 
13605,BG,3.0,3.0,4.0,2.1,3.0,3.0,Bulgarian nfs,No second ancestry* 
13607,BG,2.0,1.0,2.0,0.9000000000000004,7.0,8.0,Bulgarian nfs,No second ancestry* 
13619,BG,1.0,1.0,1.0,0.5999999999999996,8.0,8.0,Bulgarian nfs,No second ancestry* 
13628,BG,2.0,2.0,2.0,0.0,5.0,5.0,Bulgarian nfs,No second ancestry* 
13629,BG,3.0,4.0,4.0,2.7,1.0,1.0,Bulgarian nfs,No second ancestry* 
13632,BG,1.0,2.0,2.0,1.2000000000000002,6.0,7.0,Bulgarian Muslim,No second ancestry* 
13637,BG,2.0,3.0,3.0,2.1,3.0,3.0,Bulgarian nfs,No second ancestry* 
13638,BG,3.0,3.0,4.0,2.4,5.0,5.0,Bulgarian nfs,Bulgarian Muslim
13639,BG,1.0,1.0,2.0,0.9000000000000004,7.0,7.0,Albanian nfs,Bulgarian nfs
13653,BG,1.0,2.0,2.0,1.5,5.0,5.0,Bulgarian nfs,No second ancestry* 
